id	crop_file	xmin	ymin	xmax	ymax	text	suggested_text	prediction_score	prob	source_image
41	word_041.png	173	207	211	224	chwila	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
42	word_042.png	227	212	239	222	co	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
43	word_043.png	241	206	279	224	chwila	Ll	0.000000	0.220305	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
44	word_044.png	31	222	57	242	Do	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
45	word_045.png	66	226	136	242	upuszczonej	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
46	word_046.png	136	226	178	245	rpzez	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
47	word_047.png	185	223	236	246	Orleja	Orki	0.000000	0.671362	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
48	word_048.png	239	223	269	242	liry	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
49	word_049.png	31	244	50	258	W	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
50	word_050.png	53	241	90	262	której	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
51	word_051.png	95	240	112	261	się	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
52	word_052.png	119	244	190	259	rzutu-moc	YLitrinc	0.000000	0.071035	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
53	word_053.png	200	250	212	260	z	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
54	word_054.png	212	244	260	265	pieśnią	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
55	word_055.png	264	243	323	262	przesila	mujill	0.000000	0.326169	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
56	word_056.png	28	259	52	281	I	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
57	word_057.png	52	264	136	282	rozmawiają	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
58	word_058.png	141	267	152	279	z	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
59	word_059.png	157	261	187	286	sobą	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
60	word_060.png	191	264	239	283	struny	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
61	word_061.png	242	262	280	280	cztery	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
62	word_062.png	32	282	91	300	Trącając	Jse<	0.000000	0.291189	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
63	word_063.png	32	301	54	319	Po	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
64	word_064.png	57	298	91	318	dwie	)+	0.000000	0.085697	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
65	word_065.png	98	282	120	302	się	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
66	word_066.png	112	303	134	321	po	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
67	word_067.png	137	294	172	316	dwie	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
68	word_068.png	30	315	52	337	I	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
69	word_069.png	51	317	106	335	szemrząc	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
70	word_070.png	112	322	125	335	z	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
71	word_071.png	127	318	164	335	cicha	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
72	word_072.png	99	335	146	352	Zaczął	Zust	0.000000	0.204932	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
73	word_073.png	150	339	165	352	że	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
74	word_074.png	170	339	193	351	on	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
75	word_075.png	99	351	154	368	Uderzać	WJynag	0.000000	0.072618	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
76	word_076.png	160	355	176	366	w	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
77	word_077.png	181	351	207	368	ton	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
78	word_078.png	89	369	114	393	Czy	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
79	word_079.png	115	370	147	390	taki	ft	0.000000	0.323183	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
80	word_080.png	152	370	204	388	Mistrz	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
81	word_081.png	224	374	240	388	że	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
82	word_082.png	240	374	266	395	gra	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
83	word_083.png	279	367	303	389	choć	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
84	word_084.png	306	368	342	396	odpycha	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
85	word_085.png	23	406	69	431	Byłem	AT	0.000000	0.319042	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
86	word_086.png	73	419	86	432	u	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
87	word_087.png	89	409	128	437	Ciebie	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
88	word_088.png	138	418	151	431	w	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
89	word_089.png	153	409	174	429	te	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
90	word_090.png	177	410	202	429	dni	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
91	word_091.png	208	403	287	432	Fryderyku	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
92	word_092.png	25	430	77	450	Którego	M	0.000000	0.246905	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
93	word_093.png	80	434	113	452	ręka	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
94	word_094.png	127	430	148	448	dla	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
95	word_095.png	154	430	201	448	swojej	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
96	word_096.png	204	430	260	447	białości	K	0.000000	0.048959	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
97	word_097.png	30	449	111	466	Alabastrowej	Qat~	0.000000	0.204259	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
98	word_098.png	134	450	149	464	i	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
99	word_099.png	153	456	166	466	w	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
100	word_100.png	168	451	200	469	zięcia	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
101	word_101.png	220	450	233	467	i	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
102	word_102.png	234	447	282	466	szyku	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
103	word_103.png	25	467	46	485	I	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
104	word_104.png	47	466	127	486	chwiejnych	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
105	word_105.png	130	467	190	490	dotknięć	skus	0.000000	0.142823	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
106	word_106.png	192	470	219	490	jak	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
107	word_107.png	224	469	287	487	strusiowe	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
108	word_108.png	289	466	326	488	pióro	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
109	word_109.png	26	487	96	505	Mieszała	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
110	word_110.png	102	489	126	505	mi	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
111	word_111.png	129	486	148	507	się	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
112	word_112.png	154	491	169	503	w	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
113	word_113.png	172	489	216	506	oczach	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
114	word_114.png	222	490	235	505	z	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
115	word_115.png	238	488	321	515	klawiaturą	Was;arr	0.000000	0.067802	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
116	word_116.png	30	505	54	524	Z	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
117	word_117.png	55	506	127	535	słoniowej	VT	0.000000	0.052318	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
118	word_118.png	128	506	168	525	kości	Kar	0.000000	0.194091	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
119	word_119.png	182	529	214	550	I	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
120	word_120.png	214	530	254	552	byłeś	[manual]	0.000000	1.000000	C:\Users\Adi\Desktop\Listy\Norwid\Norwid2.png
